State,Year,Month,Week,AverageTemperature,REGION TYPE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Arizona,2016,1,1,39.24630737,States,X,2.77037,X,X,X,X,X,X,644.0,58,23246
Arizona,2016,1,2,37.00185394,States,X,2.78806,X,X,X,X,X,X,678.0,59,24318
Arizona,2016,1,3,45.84832001,States,X,3.02494,X,X,X,X,X,X,666.0,58,22017
Arizona,2016,1,4,45.99570465,States,X,3.40586,X,X,X,X,X,X,778.0,51,22843
Arizona,2016,2,5,37.52370453,States,X,3.97859,X,X,X,X,X,X,892.0,51,22420
Arizona,2016,2,6,54.37969971,States,X,5.18344,X,X,X,X,X,X,1297.0,58,25022
Arizona,2016,2,7,58.9523201,States,X,5.17415,X,X,X,X,X,X,1181.0,50,22825
Arizona,2016,2,8,55.67575836,States,X,5.38213,X,X,X,X,X,X,1181.0,49,21943
Arizona,2016,3,9,62.63718796,States,X,5.02006,X,X,X,X,X,X,1251.0,57,24920
Arizona,2016,3,10,54.32037354,States,X,4.14432,X,X,X,X,X,X,819.0,49,19762
Arizona,2016,3,11,60.78604889,States,X,3.57787,X,X,X,X,X,X,813.0,57,22723
Arizona,2016,3,12,59.00499725,States,X,3.08999,X,X,X,X,X,X,731.0,59,23657
Arizona,2016,4,13,54.51884079,States,X,2.8788,X,X,X,X,X,X,528.0,47,18341
Arizona,2016,4,14,64.31798553,States,X,2.73979,X,X,X,X,X,X,611.0,57,22301
Arizona,2016,4,15,58.21315765,States,X,2.80626,X,X,X,X,X,X,594.0,56,21167
Arizona,2016,4,16,65.46649933,States,X,2.74251,X,X,X,X,X,X,581.0,55,21185
Arizona,2016,5,17,57.5200882,States,X,2.2786,X,X,X,X,X,X,476.0,54,20890
Arizona,2016,5,18,62.90926361,States,X,1.94952,X,X,X,X,X,X,387.0,54,19851
Arizona,2016,5,19,70.54003906,States,X,1.8429,X,X,X,X,X,X,362.0,55,19643
Arizona,2016,5,20,67.73072815,States,X,1.87616,X,X,X,X,X,X,363.0,56,19348
Arizona,2016,5,21,67.67502594,States,X,1.36355,X,X,X,X,X,X,299.0,54,21928
Arizona,2016,6,22,80.21372223,States,X,1.19484,X,X,X,X,X,X,238.0,55,19919
Arizona,2016,6,23,82.06337738,States,X,1.30139,X,X,X,X,X,X,302.0,54,23206
Arizona,2016,6,24,79.70933533,States,X,1.3982,X,X,X,X,X,X,313.0,54,22386
Arizona,2016,6,25,88.09986877,States,X,0.845835,X,X,X,X,X,X,159.0,45,18798
Arizona,2016,7,26,81.63496399,States,X,1.04029,X,X,X,X,X,X,165.0,44,15861
Arizona,2016,7,27,84.02910614,States,X,0.936658,X,X,X,X,X,X,139.0,42,14840
Arizona,2016,7,28,86.14661407,States,X,0.79623,X,X,X,X,X,X,147.0,44,18462
Arizona,2016,7,29,85.96813965,States,X,0.844818,X,X,X,X,X,X,160.0,44,18939
Arizona,2016,7,30,86.80013275,States,X,0.749576,X,X,X,X,X,X,137.0,44,18277
Arizona,2016,8,31,79.41040039,States,X,0.769468,X,X,X,X,X,X,150.0,45,19494
Arizona,2016,8,32,80.77033997,States,X,0.351899,X,X,X,X,X,X,58.0,25,16482
Arizona,2016,8,33,82.2881012,States,X,0.465008,X,X,X,X,X,X,80.0,24,17204
Arizona,2016,8,34,76.42503357,States,X,0.601662,X,X,X,X,X,X,97.0,22,16122
Arizona,2016,9,35,79.83666992,States,X,0.944555,X,X,X,X,X,X,100.0,20,10587
Arizona,2016,9,36,77.29515076,States,X,0.522004,X,X,X,X,X,X,65.0,17,12452
Arizona,2016,9,37,74.16871643,States,X,0.485373,X,X,X,X,X,X,74.0,17,15246
Arizona,2016,9,38,70.55229187,States,X,0.560523,X,X,X,X,X,X,84.0,16,14986
Arizona,2016,10,39,70.11673737,States,X,0.686454,X,X,X,X,X,X,105.0,18,15296
Arizona,2016,10,40,65.81217957,States,X,1.23442,X,X,X,X,X,X,309.0,49,25032
Arizona,2016,10,41,70.87973785,States,X,0.872229,X,X,X,X,X,X,262.0,50,30038
Arizona,2016,10,42,68.75135803,States,X,0.956952,X,X,X,X,X,X,321.0,54,33544
Arizona,2016,10,43,69.61680603,States,X,1.17237,X,X,X,X,X,X,303.0,47,25845
Arizona,2016,11,44,61.97361374,States,X,1.32646,X,X,X,X,X,X,265.0,47,19978
Arizona,2016,11,45,60.24507904,States,X,1.03275,X,X,X,X,X,X,245.0,46,23723
Arizona,2016,11,46,57.053936,States,X,1.38904,X,X,X,X,X,X,389.0,55,28005
Arizona,2016,11,47,50.1557312,States,X,1.31857,X,X,X,X,X,X,218.0,46,16533
Arizona,2016,12,48,40.50973511,States,X,1.35026,X,X,X,X,X,X,333.0,45,24662
Arizona,2016,12,49,46.86400604,States,X,1.67818,X,X,X,X,X,X,396.0,47,23597
Arizona,2016,12,50,50.27531815,States,X,2.02974,X,X,X,X,X,X,550.0,54,27097
Arizona,2016,12,51,44.02003098,States,X,2.49073,X,X,X,X,X,X,591.0,54,23728
Arizona,2016,1,52,41.76530838,States,X,2.53802,X,X,X,X,X,X,479.0,53,18873
Arizona,2017,1,52,43.90126801,States,X,8.04104,X,X,X,X,X,X,1011.0,43,12573
Arizona,2017,12,52,51.70985794,States,X,8.04104,X,X,X,X,X,X,1011.0,43,12573
Arizona,2017,1,1,43.19451904,States,X,2.3799,X,X,X,X,X,X,540.0,55,22690
Arizona,2017,1,2,48.52140427,States,X,2.07138,X,X,X,X,X,X,585.0,54,28242
Arizona,2017,1,3,41.67131805,States,X,2.43619,X,X,X,X,X,X,567.0,54,23274
Arizona,2017,1,4,34.49449921,States,X,2.19555,X,X,X,X,X,X,569.0,54,25916
Arizona,2017,2,5,47.20293427,States,X,2.44798,X,X,X,X,X,X,647.0,54,26430
Arizona,2017,2,6,55.259758,States,X,2.4757,X,X,X,X,X,X,670.0,54,27063
Arizona,2017,2,7,49.94171906,States,X,2.29842,X,X,X,X,X,X,549.0,48,23886
Arizona,2017,2,8,46.91454315,States,X,2.5321,X,X,X,X,X,X,564.0,52,22274
Arizona,2017,3,9,47.36037064,States,X,2.75203,X,X,X,X,X,X,668.0,52,24273
Arizona,2017,3,10,57.36116791,States,X,2.49154,X,X,X,X,X,X,604.0,53,24242
Arizona,2017,3,11,67.57488251,States,X,2.19247,X,X,X,X,X,X,506.0,51,23079
Arizona,2017,3,12,61.01593781,States,X,2.22293,X,X,X,X,X,X,559.0,52,25147
Arizona,2017,4,13,55.85236359,States,X,2.36382,X,X,X,X,X,X,542.0,50,22929
Arizona,2017,4,14,60.68151093,States,X,2.38246,X,X,X,X,X,X,488.0,47,20483
Arizona,2017,4,15,64.44746399,States,X,1.98371,X,X,X,X,X,X,380.0,43,19156
Arizona,2017,4,16,68.91867828,States,X,2.0602,X,X,X,X,X,X,462.0,50,22425
Arizona,2017,4,17,63.81393433,States,X,2.80205,X,X,X,X,X,X,420.0,42,14989
Arizona,2017,5,18,71.55484772,States,X,2.26228,X,X,X,X,X,X,487.0,49,21527
Arizona,2017,5,19,63.34487152,States,X,1.92243,X,X,X,X,X,X,342.0,42,17790
Arizona,2017,5,20,62.9592514,States,X,2.15922,X,X,X,X,X,X,444.0,49,20563
Arizona,2017,5,21,75.56134033,States,X,2.10293,X,X,X,X,X,X,436.0,48,20733
Arizona,2017,6,22,77.45362854,States,X,1.86705,X,X,X,X,X,X,314.0,47,16818
Arizona,2017,6,23,81.49912262,States,X,1.66789,X,X,X,X,X,X,318.0,46,19066
Arizona,2017,6,24,79.579422,States,X,1.35669,X,X,X,X,X,X,261.0,45,19238
Arizona,2017,6,25,91.02069855,States,X,1.00375,X,X,X,X,X,X,158.0,37,15741
Arizona,2017,7,26,85.89678192,States,X,1.22601,X,X,X,X,X,X,230.0,44,18760
Arizona,2017,7,27,88.09262085,States,X,1.11157,X,X,X,X,X,X,162.0,43,14574
Arizona,2017,7,28,84.28596497,States,X,1.12853,X,X,X,X,X,X,208.0,44,18431
Arizona,2017,7,29,80.24234009,States,X,1.15307,X,X,X,X,X,X,211.0,42,18299
Arizona,2017,7,30,78.72386169,States,X,1.14172,X,X,X,X,X,X,218.0,43,19094
Arizona,2017,8,31,80.2395401,States,X,1.21496,X,X,X,X,X,X,231.0,43,19013
Arizona,2017,8,32,82.34742737,States,X,1.04922,X,X,X,X,X,X,175.0,37,16679
Arizona,2017,8,33,80.50908661,States,X,1.4268,X,X,X,X,X,X,242.0,36,16961
Arizona,2017,8,34,81.99301147,States,X,2.35655,X,X,X,X,X,X,476.0,44,20199
Arizona,2017,9,35,84.59545135,States,X,1.95961,X,X,X,X,X,X,391.0,43,19953
Arizona,2017,9,36,80.23042297,States,X,1.53773,X,X,X,X,X,X,225.0,37,14632
Arizona,2017,9,37,77.05608368,States,X,2.13733,X,X,X,X,X,X,334.0,42,15627
Arizona,2017,9,38,70.85864258,States,X,1.68041,X,X,X,X,X,X,212.0,36,12616
Arizona,2017,10,39,68.26087189,States,X,1.29671,X,X,X,X,X,X,152.0,35,11722
Arizona,2017,10,40,70.96257019,States,X,2.3554,X,X,X,X,X,X,406.0,42,17237
Arizona,2017,10,41,67.25287628,States,X,2.12645,X,X,X,X,X,X,373.0,43,17541
Arizona,2017,10,42,68.53239441,States,X,1.87281,X,X,X,X,X,X,374.0,45,19970
Arizona,2017,10,43,67.63327789,States,X,2.10657,X,X,X,X,X,X,408.0,45,19368
Arizona,2017,11,44,62.48689651,States,X,2.58309,X,X,X,X,X,X,471.0,43,18234
Arizona,2017,11,45,60.80780029,States,X,2.02104,X,X,X,X,X,X,317.0,39,15685
Arizona,2017,11,46,60.54885101,States,X,2.40829,X,X,X,X,X,X,451.0,45,18727
Arizona,2017,11,47,60.42998123,States,X,2.04295,X,X,X,X,X,X,215.0,39,10524
Arizona,2017,12,48,58.55395508,States,X,3.27773,X,X,X,X,X,X,615.0,45,18763
Arizona,2017,12,49,47.04726028,States,X,3.2836,X,X,X,X,X,X,449.0,37,13674
Arizona,2017,12,50,48.82231903,States,X,5.10282,X,X,X,X,X,X,866.0,44,16971
Arizona,2017,12,51,43.324543,States,X,6.14811,X,X,X,X,X,X,973.0,43,15826
Arizona,2018,1,1,52.64116669,States,X,7.2048,X,X,X,X,X,X,1213.0,45,16836
Arizona,2018,1,2,49.99016571,States,X,5.62337,X,X,X,X,X,X,949.0,37,16876
Arizona,2018,1,3,48.82045364,States,X,5.54879,X,X,X,X,X,X,1002.0,45,18058
Arizona,2018,1,4,43.99503708,States,X,4.77186,X,X,X,X,X,X,890.0,44,18651
Arizona,2018,2,5,55.61379242,States,X,4.84615,X,X,X,X,X,X,756.0,38,15600
Arizona,2018,2,6,55.47470856,States,X,5.24431,X,X,X,X,X,X,996.0,45,18992
Arizona,2018,2,7,49.62866211,States,X,5.1727,X,X,X,X,X,X,948.0,46,18327
Arizona,2018,2,8,40.26534271,States,X,5.13133,X,X,X,X,X,X,885.0,46,17247
Arizona,2018,3,9,46.26569366,States,X,4.42171,X,X,X,X,X,X,778.0,48,17595
Arizona,2018,3,10,53.47722626,States,X,3.97032,X,X,X,X,X,X,535.0,40,13475
Arizona,2018,3,11,53.65806198,States,X,3.85505,X,X,X,X,X,X,550.0,38,14267
Arizona,2018,3,12,56.50104904,States,X,3.72721,X,X,X,X,X,X,640.0,45,17171
Arizona,2018,4,13,59.00406647,States,X,3.35492,X,X,X,X,X,X,575.0,45,17139
Arizona,2018,4,14,67.18684387,States,X,3.31223,X,X,X,X,X,X,565.0,45,17058
Arizona,2018,4,15,64.25206757,States,X,3.23984,X,X,X,X,X,X,566.0,45,17470
Arizona,2018,4,16,61.26433563,States,X,3.1548,X,X,X,X,X,X,483.0,44,15310
Arizona,2018,4,17,72.56476593,States,X,2.84864,X,X,X,X,X,X,450.0,44,15797
Arizona,2018,5,18,64.17368317,States,X,3.10377,X,X,X,X,X,X,434.0,42,13983
Arizona,2018,5,19,76.19569397,States,X,2.56495,X,X,X,X,X,X,386.0,43,15049
Arizona,2018,5,20,71.87020874,States,X,2.51408,X,X,X,X,X,X,357.0,44,14200
Arizona,2018,5,21,72.12459564,States,X,2.30319,X,X,X,X,X,X,342.0,44,14849
Arizona,2018,6,22,77.38704681,States,X,2.61822,X,X,X,X,X,X,325.0,44,12413
Arizona,2018,6,23,82.19313049,States,X,1.55347,X,X,X,X,X,X,180.0,37,11587
Arizona,2018,6,24,80.63987732,States,X,1.76123,X,X,X,X,X,X,140.0,25,7949
Arizona,2018,6,25,81.66242981,States,X,1.93483,X,X,X,X,X,X,288.0,42,14885
Arizona,2018,7,26,83.98708344,States,X,1.78559,X,X,X,X,X,X,266.0,41,14897
Arizona,2018,7,27,86.22065735,States,X,1.86575,X,X,X,X,X,X,189.0,37,10130
Arizona,2018,7,28,79.74867249,States,X,1.61422,X,X,X,X,X,X,238.0,43,14744
Arizona,2018,7,29,82.13583374,States,X,1.21347,X,X,X,X,X,X,142.0,36,11702
Arizona,2018,7,30,88.18688202,States,X,1.72563,X,X,X,X,X,X,260.0,43,15067
Arizona,2018,8,31,85.83410645,States,X,1.32218,X,X,X,X,X,X,166.0,36,12555
Arizona,2018,8,32,84.09590149,States,X,1.68249,X,X,X,X,X,X,257.0,43,15275
Arizona,2018,8,33,81.74202728,States,X,1.66342,X,X,X,X,X,X,222.0,35,13346
Arizona,2018,8,34,80.26925659,States,X,2.22658,X,X,X,X,X,X,375.0,42,16842
Arizona,2018,9,35,80.4198761,States,X,2.12139,X,X,X,X,X,X,295.0,36,13906
Arizona,2018,9,36,79.00275421,States,X,2.10737,X,X,X,X,X,X,316.0,43,14995
Arizona,2018,9,37,82.03788757,States,X,2.15517,X,X,X,X,X,X,355.0,43,16472
Arizona,2018,9,38,78.37339783,States,X,1.93361,X,X,X,X,X,X,286.0,42,14791
Arizona,2018,9,39,77.94032288,States,X,2.09875,X,X,X,X,X,X,224.0,18,10673
Arizona,2018,10,40,66.33766174,States,X,1.73525,X,X,X,X,X,X,307.0,42,17692
Arizona,2018,10,41,58.07286453,States,X,1.67422,X,X,X,X,X,X,288.0,45,17202
Arizona,2018,10,42,55.949646,States,X,1.79159,X,X,X,X,X,X,332.0,46,18531
Arizona,2018,10,43,62.71041107,States,X,1.61534,X,X,X,X,X,X,257.0,47,15910
Arizona,2018,11,44,59.57079315,States,X,2.01895,X,X,X,X,X,X,407.0,47,20159
Arizona,2018,11,45,56.67397308,States,X,2.05666,X,X,X,X,X,X,424.0,47,20616
Arizona,2018,11,46,47.86854172,States,X,2.11686,X,X,X,X,X,X,363.0,46,17148
Arizona,2018,11,47,50.38589478,States,X,2.71199,X,X,X,X,X,X,434.0,47,16003
Arizona,2018,12,48,48.45147705,States,X,2.712,X,X,X,X,X,X,552.0,48,20354
Arizona,2018,12,49,43.21846771,States,X,2.66633,X,X,X,X,X,X,525.0,48,19690
Arizona,2018,12,50,45.70632172,States,X,3.27903,X,X,X,X,X,X,622.0,47,18969
Arizona,2018,12,51,48.93454742,States,X,3.26158,X,X,X,X,X,X,547.0,46,16771
Arizona,2018,12,52,40.5530777,States,X,4.24465,X,X,X,X,X,X,567.0,46,13358
Arizona,2019,1,1,36.15903854,States,X,3.96648,X,X,X,X,X,X,587.0,46,14799
Arizona,2019,1,2,33.95359039,States,X,4.19156,X,X,X,X,X,X,821.0,47,19587
Arizona,2019,1,3,42.31154633,States,X,3.59964,X,X,X,X,X,X,752.0,48,20891
Arizona,2019,1,4,45.42161179,States,X,3.83121,X,X,X,X,X,X,710.0,48,18532
Arizona,2019,2,5,43.25461578,States,X,3.73006,X,X,X,X,X,X,802.0,48,21501
Arizona,2019,2,6,49.91062546,States,X,3.77193,X,X,X,X,X,X,729.0,47,19327
Arizona,2019,2,7,41.10316086,States,X,3.45424,X,X,X,X,X,X,719.0,48,20815
Arizona,2019,2,8,44.00157547,States,X,3.9728,X,X,X,X,X,X,707.0,47,17796
Arizona,2019,3,9,33.21387863,States,X,4.06073,X,X,X,X,X,X,789.0,47,19430
Arizona,2019,3,10,47.71687698,States,X,3.93109,X,X,X,X,X,X,664.0,46,16891
Arizona,2019,3,11,51.98852539,States,X,3.70686,X,X,X,X,X,X,653.0,45,17616
Arizona,2019,3,12,46.53057098,States,X,3.9548,X,X,X,X,X,X,735.0,46,18585
Arizona,2019,3,13,54.3334465,States,X,3.50585,X,X,X,X,X,X,653.0,46,18626
Arizona,2019,4,14,59.38941193,States,X,3.46239,X,X,X,X,X,X,626.0,46,18080
Arizona,2019,4,15,59.2259903,States,X,3.30075,X,X,X,X,X,X,591.0,45,17905
Arizona,2019,4,16,60.0980835,States,X,2.92529,X,X,X,X,X,X,482.0,46,16477
Arizona,2019,4,17,64.08150482,States,X,2.94821,X,X,X,X,X,X,518.0,46,17570
Arizona,2019,5,18,69.54714966,States,X,2.92444,X,X,X,X,X,X,447.0,46,15285
Arizona,2019,5,19,66.08640289,States,X,2.18805,X,X,X,X,X,X,360.0,45,16453
Arizona,2019,5,20,62.9176712,States,X,2.77778,X,X,X,X,X,X,466.0,46,16776
Arizona,2019,5,21,67.05342102,States,X,2.54857,X,X,X,X,X,X,404.0,46,15852
Arizona,2019,6,22,58.37400055,States,X,2.41008,X,X,X,X,X,X,327.0,46,13568
Arizona,2019,6,23,67.03974152,States,X,1.96553,X,X,X,X,X,X,268.0,45,13635
Arizona,2019,6,24,76.31725311,States,X,1.2532,X,X,X,X,X,X,132.0,21,10533
Arizona,2019,6,25,82.18159485,States,X,1.21283,X,X,X,X,X,X,124.0,20,10224
Arizona,2019,6,26,78.40899658,States,X,1.18854,X,X,X,X,X,X,124.0,21,10433
Arizona,2019,7,27,81.67462921,States,X,0.840231,X,X,X,X,X,X,67.0,20,7974
Arizona,2019,7,28,82.95574188,States,X,1.1172,X,X,X,X,X,X,106.0,20,9488
Arizona,2019,7,29,84.69647217,States,X,0.852156,X,X,X,X,X,X,83.0,21,9740
Arizona,2019,7,30,86.83023834,States,X,0.415242,X,X,X,X,X,X,34.0,15,8188
Arizona,2019,8,31,85.30934143,States,X,0.489143,X,X,X,X,X,X,41.0,16,8382
Arizona,2019,8,32,84.1034317,States,X,1.44709,X,X,X,X,X,X,211.0,43,14581
Arizona,2019,8,33,83.59146881,States,X,1.6986,X,X,X,X,X,X,266.0,44,15660
Arizona,2019,8,34,85.30846405,States,X,1.58361,X,X,X,X,X,X,218.0,38,13766
Arizona,2019,9,35,85.04319763,States,X,1.73114,X,X,X,X,X,X,273.0,44,15770
Arizona,2019,9,36,85.81965637,States,X,1.99133,X,X,X,X,X,X,294.0,45,14764
Arizona,2019,9,37,84.35462952,States,X,1.57231,X,X,X,X,X,X,253.0,45,16091
Arizona,2019,9,38,77.26746368,States,X,1.87488,X,X,X,X,X,X,300.0,46,16001
Arizona,2019,9,39,74.36569977,States,X,1.67842,X,X,X,X,X,X,207.0,21,12333
Arizona,2019,10,40,68.76695251,States,X,1.0662,X,X,X,X,X,X,129.0,27,12099
Arizona,2019,10,41,68.56974792,States,X,1.19067,X,X,X,X,X,X,144.0,28,12094
Arizona,2019,10,42,66.26608276,States,X,1.30135,X,X,X,X,X,X,147.0,27,11296
Arizona,2019,10,43,66.30953217,States,X,1.3922,X,X,X,X,X,X,175.0,28,12570
Arizona,2019,11,44,62.04414749,States,X,1.40129,X,X,X,X,X,X,182.0,27,12988
Arizona,2019,11,45,51.70106888,States,X,2.58722,X,X,X,X,X,X,376.0,30,14533
Arizona,2019,11,46,61.44907379,States,X,2.86685,X,X,X,X,X,X,405.0,30,14127
Arizona,2019,11,47,59.59166718,States,X,2.71652,X,X,X,X,X,X,388.0,30,14283
Arizona,2019,12,48,51.58203125,States,X,2.86129,X,X,X,X,X,X,276.0,29,9646
Arizona,2019,12,49,42.45338058,States,X,3.03117,X,X,X,X,X,X,425.0,30,14021
Arizona,2019,12,50,47.50802612,States,X,2.97857,X,X,X,X,X,X,417.0,30,14000
Arizona,2019,12,51,46.93536377,States,X,3.29437,X,X,X,X,X,X,434.0,30,13174
Arizona,2019,12,52,39.35095215,States,X,5.00811,X,X,X,X,X,X,463.0,29,9245
Arkansas,2016,1,1,42.03507614,States,X,1.24318,X,X,X,X,X,X,57.0,14,4585
Arkansas,2016,1,2,39.69213104,States,X,1.63324,X,X,X,X,X,X,79.0,13,4837
Arkansas,2016,1,3,41.00598907,States,X,1.72027,X,X,X,X,X,X,69.0,13,4011
Arkansas,2016,1,4,40.82669067,States,X,2.21743,X,X,X,X,X,X,113.0,13,5096
Arkansas,2016,2,5,33.15608978,States,X,2.07073,X,X,X,X,X,X,113.0,13,5457
Arkansas,2016,2,6,46.64916992,States,X,2.53538,X,X,X,X,X,X,129.0,12,5088
Arkansas,2016,2,7,47.36146927,States,X,2.69906,X,X,X,X,X,X,140.0,13,5187
Arkansas,2016,2,8,40.85948563,States,X,3.17365,X,X,X,X,X,X,159.0,12,5010
Arkansas,2016,3,9,53.58445358,States,X,4.87194,X,X,X,X,X,X,175.0,10,3592
Arkansas,2016,3,10,47.27412796,States,X,5.62608,X,X,X,X,X,X,195.0,10,3466
Arkansas,2016,3,11,54.00748444,States,X,4.29502,X,X,X,X,X,X,145.0,10,3376
Arkansas,2016,3,12,60.59894943,States,X,3.59551,X,X,X,X,X,X,80.0,9,2225
Arkansas,2016,4,13,57.80402756,States,X,3.22581,X,X,X,X,X,X,100.0,9,3100
Arkansas,2016,4,14,54.08746338,States,X,2.81646,X,X,X,X,X,X,89.0,9,3160
Arkansas,2016,4,15,57.46520996,States,X,3.6989,X,X,X,X,X,X,114.0,9,3082
Arkansas,2016,4,16,60.52787018,States,X,3.62797,X,X,X,X,X,X,110.0,8,3032
Arkansas,2016,5,17,61.16749191,States,X,1.98698,X,X,X,X,X,X,58.0,8,2919
Arkansas,2016,5,18,64.9680481,States,X,2.99667,X,X,X,X,X,X,81.0,8,2703
Arkansas,2016,5,19,69.69826508,States,X,2.23945,X,X,X,X,X,X,52.0,8,2322
Arkansas,2016,5,20,63.76987839,States,X,1.45472,X,X,X,X,X,X,31.0,7,2131
Arkansas,2016,5,21,69.02837372,States,X,0.389864,X,X,X,X,X,X,4.0,6,1026
Arkansas,2016,6,22,64.6216507,States,X,0,X,X,X,X,X,X,0.0,5,570
Arkansas,2016,6,23,73.60780334,States,X,0.218579,X,X,X,X,X,X,2.0,5,915
Arkansas,2016,6,24,73.7118454,States,X,0.194742,X,X,X,X,X,X,2.0,6,1027
Arkansas,2016,6,25,77.64479065,States,X,0,X,X,X,X,X,X,0.0,5,945
Arkansas,2016,7,26,81.73505402,States,X,0.0993049,X,X,X,X,X,X,1.0,5,1007
Arkansas,2016,7,27,83.70050812,States,X,0.330396,X,X,X,X,X,X,3.0,5,908
Arkansas,2016,7,28,82.47459412,States,X,0.298805,X,X,X,X,X,X,3.0,5,1004
Arkansas,2016,7,29,83.67249298,States,X,0.111235,X,X,X,X,X,X,1.0,5,899
Arkansas,2016,7,30,82.87570953,States,X,0.320513,X,X,X,X,X,X,3.0,5,936
Arkansas,2016,8,31,86.23933411,States,X,0.318979,X,X,X,X,X,X,2.0,4,627
Arkansas,2016,8,32,81.70780945,States,X,0.437318,X,X,X,X,X,X,3.0,4,686
Arkansas,2016,8,33,85.29764557,States,X,0.182815,X,X,X,X,X,X,2.0,4,1094
Arkansas,2016,8,34,82.01141357,States,X,0,X,X,X,X,X,X,0.0,4,1304
Arkansas,2016,9,35,75.56183624,States,X,0.150038,X,X,X,X,X,X,2.0,4,1333
Arkansas,2016,9,36,79.29592133,States,X,0.242131,X,X,X,X,X,X,3.0,4,1239
Arkansas,2016,9,37,78.94194031,States,X,0.970874,X,X,X,X,X,X,14.0,4,1442
Arkansas,2016,9,38,80.73969269,States,X,0.341064,X,X,X,X,X,X,5.0,4,1466
Arkansas,2016,10,39,79.42655182,States,X,0.326442,X,X,X,X,X,X,3.0,3,919
Arkansas,2016,10,40,79.76838684,States,X,0.917431,X,X,X,X,X,X,40.0,13,4360
Arkansas,2016,10,41,70.42803192,States,X,0.815935,X,X,X,X,X,X,34.0,13,4167
Arkansas,2016,10,42,72.64112091,States,X,0.997783,X,X,X,X,X,X,45.0,13,4510
Arkansas,2016,10,43,69.45777893,States,X,1.19597,X,X,X,X,X,X,57.0,12,4766
Arkansas,2016,11,44,68.79689026,States,X,1.32564,X,X,X,X,X,X,62.0,12,4677
Arkansas,2016,11,45,68.3515625,States,X,1.64953,X,X,X,X,X,X,77.0,12,4668
Arkansas,2016,11,46,68.41440582,States,X,1.76317,X,X,X,X,X,X,81.0,12,4594
Arkansas,2016,11,47,58.50885773,States,X,1.63339,X,X,X,X,X,X,45.0,12,2755
Arkansas,2016,12,48,57.62989426,States,X,1.32763,X,X,X,X,X,X,59.0,13,4444
Arkansas,2016,12,49,51.15356445,States,X,1.31547,X,X,X,X,X,X,54.0,11,4105
Arkansas,2016,12,50,49.72797775,States,X,1.95973,X,X,X,X,X,X,73.0,12,3725
Arkansas,2016,12,51,40.25990677,States,X,1.61128,X,X,X,X,X,X,48.0,12,2979
Arkansas,2016,1,52,44.02942657,States,X,2.30608,X,X,X,X,X,X,66.0,12,2862
Arkansas,2017,1,52,41.49246216,States,X,10.9495,X,X,X,X,X,X,286.0,14,2612
Arkansas,2017,12,52,44.49024582,States,X,10.9495,X,X,X,X,X,X,286.0,14,2612
Arkansas,2017,1,1,52.33316803,States,X,1.92242,X,X,X,X,X,X,56.0,12,2913
Arkansas,2017,1,2,48.45048904,States,X,2.39415,X,X,X,X,X,X,95.0,12,3968
Arkansas,2017,1,3,37.43048859,States,X,3.08824,X,X,X,X,X,X,126.0,13,4080
Arkansas,2017,1,4,51.47529984,States,X,4.0372,X,X,X,X,X,X,178.0,13,4409
Arkansas,2017,2,5,54.8751297,States,X,6.71024,X,X,X,X,X,X,308.0,12,4590
Arkansas,2017,2,6,45.76834106,States,X,9.78239,X,X,X,X,X,X,481.0,13,4917
Arkansas,2017,2,7,46.42598343,States,X,9.19692,X,X,X,X,X,X,489.0,14,5317
Arkansas,2017,2,8,56.65073776,States,X,7.89474,X,X,X,X,X,X,390.0,13,4940
Arkansas,2017,3,9,50.85808563,States,X,4.47866,X,X,X,X,X,X,192.0,12,4287
Arkansas,2017,3,10,57.25234985,States,X,4.59387,X,X,X,X,X,X,207.0,13,4506
Arkansas,2017,3,11,55.11270905,States,X,3.55401,X,X,X,X,X,X,153.0,12,4305
Arkansas,2017,3,12,54.34503937,States,X,3.99485,X,X,X,X,X,X,124.0,13,3104
Arkansas,2017,4,13,49.20184326,States,X,2.73072,X,X,X,X,X,X,108.0,11,3955
Arkansas,2017,4,14,64.11320496,States,X,2.15995,X,X,X,X,X,X,74.0,9,3426
Arkansas,2017,4,15,63.20589447,States,X,2.01602,X,X,X,X,X,X,73.0,9,3621
Arkansas,2017,4,16,60.8531189,States,X,1.5602,X,X,X,X,X,X,53.0,9,3397
Arkansas,2017,4,17,67.32511139,States,X,1.36827,X,X,X,X,X,X,47.0,9,3435
Arkansas,2017,5,18,66.64576721,States,X,1.87861,X,X,X,X,X,X,65.0,9,3460
Arkansas,2017,5,19,65.98818207,States,X,0.960549,X,X,X,X,X,X,28.0,9,2915
Arkansas,2017,5,20,61.31822586,States,X,1.35482,X,X,X,X,X,X,37.0,9,2731
Arkansas,2017,5,21,69.27101135,States,X,1.20265,X,X,X,X,X,X,20.0,9,1663
Arkansas,2017,6,22,73.51376343,States,X,0.77837,X,X,X,X,X,X,19.0,9,2441
Arkansas,2017,6,23,69.03733063,States,X,0.527108,X,X,X,X,X,X,14.0,9,2656
Arkansas,2017,6,24,73.59461975,States,X,0.536481,X,X,X,X,X,X,10.0,8,1864
