State,Year,Month,Week,AverageTemperature
Arizona,2016,1,53,38.26973343
Arizona,2016,1,1,39.24630737
Arizona,2016,1,2,37.00185394
Arizona,2016,1,3,45.84832001
Arizona,2016,1,4,45.99570465
Arizona,2016,2,5,37.52370453
Arizona,2016,2,6,54.37969971
Arizona,2016,2,7,58.9523201
Arizona,2016,2,8,55.67575836
Arizona,2016,3,9,62.63718796
Arizona,2016,3,10,54.32037354
Arizona,2016,3,11,60.78604889
Arizona,2016,3,12,59.00499725
Arizona,2016,4,13,54.51884079
Arizona,2016,4,14,64.31798553
Arizona,2016,4,15,58.21315765
Arizona,2016,4,16,65.46649933
Arizona,2016,5,17,57.5200882
Arizona,2016,5,18,62.90926361
Arizona,2016,5,19,70.54003906
Arizona,2016,5,20,67.73072815
Arizona,2016,5,21,67.67502594
Arizona,2016,6,22,80.21372223
Arizona,2016,6,23,82.06337738
Arizona,2016,6,24,79.70933533
Arizona,2016,6,25,88.09986877
Arizona,2016,7,26,81.63496399
Arizona,2016,7,27,84.02910614
Arizona,2016,7,28,86.14661407
Arizona,2016,7,29,85.96813965
Arizona,2016,7,30,86.80013275
Arizona,2016,8,31,79.41040039
Arizona,2016,8,32,80.77033997
Arizona,2016,8,33,82.2881012
Arizona,2016,8,34,76.42503357
Arizona,2016,9,35,79.83666992
Arizona,2016,9,36,77.29515076
Arizona,2016,9,37,74.16871643
Arizona,2016,9,38,70.55229187
Arizona,2016,10,39,70.11673737
Arizona,2016,10,40,65.81217957
Arizona,2016,10,41,70.87973785
Arizona,2016,10,42,68.75135803
Arizona,2016,10,43,69.61680603
Arizona,2016,11,44,61.97361374
Arizona,2016,11,45,60.24507904
Arizona,2016,11,46,57.053936
Arizona,2016,11,47,50.1557312
Arizona,2016,12,48,40.50973511
Arizona,2016,12,49,46.86400604
Arizona,2016,12,50,50.27531815
Arizona,2016,12,51,44.02003098
Arizona,2016,1,52,41.76530838
Arizona,2017,1,52,43.90126801
Arizona,2017,1,1,43.19451904
Arizona,2017,1,2,48.52140427
Arizona,2017,1,3,41.67131805
Arizona,2017,1,4,34.49449921
Arizona,2017,2,5,47.20293427
Arizona,2017,2,6,55.259758
Arizona,2017,2,7,49.94171906
Arizona,2017,2,8,46.91454315
Arizona,2017,3,9,47.36037064
Arizona,2017,3,10,57.36116791
Arizona,2017,3,11,67.57488251
Arizona,2017,3,12,61.01593781
Arizona,2017,4,13,55.85236359
Arizona,2017,4,14,60.68151093
Arizona,2017,4,15,64.44746399
Arizona,2017,4,16,68.91867828
Arizona,2017,4,17,63.81393433
Arizona,2017,5,18,71.55484772
Arizona,2017,5,19,63.34487152
Arizona,2017,5,20,62.9592514
Arizona,2017,5,21,75.56134033
Arizona,2017,6,22,77.45362854
Arizona,2017,6,23,81.49912262
Arizona,2017,6,24,79.579422
Arizona,2017,6,25,91.02069855
Arizona,2017,7,26,85.89678192
Arizona,2017,7,27,88.09262085
Arizona,2017,7,28,84.28596497
Arizona,2017,7,29,80.24234009
Arizona,2017,7,30,78.72386169
Arizona,2017,8,31,80.2395401
Arizona,2017,8,32,82.34742737
Arizona,2017,8,33,80.50908661
Arizona,2017,8,34,81.99301147
Arizona,2017,9,35,84.59545135
Arizona,2017,9,36,80.23042297
Arizona,2017,9,37,77.05608368
Arizona,2017,9,38,70.85864258
Arizona,2017,10,39,68.26087189
Arizona,2017,10,40,70.96257019
Arizona,2017,10,41,67.25287628
Arizona,2017,10,42,68.53239441
Arizona,2017,10,43,67.63327789
Arizona,2017,11,44,62.48689651
Arizona,2017,11,45,60.80780029
Arizona,2017,11,46,60.54885101
Arizona,2017,11,47,60.42998123
Arizona,2017,12,48,58.55395508
Arizona,2017,12,49,47.04726028
Arizona,2017,12,50,48.82231903
Arizona,2017,12,51,43.324543
Arizona,2017,12,52,51.70985794
Arizona,2018,1,1,52.64116669
Arizona,2018,1,2,49.99016571
Arizona,2018,1,3,48.82045364
Arizona,2018,1,4,43.99503708
Arizona,2018,2,5,55.61379242
Arizona,2018,2,6,55.47470856
Arizona,2018,2,7,49.62866211
Arizona,2018,2,8,40.26534271
Arizona,2018,3,9,46.26569366
Arizona,2018,3,10,53.47722626
Arizona,2018,3,11,53.65806198
Arizona,2018,3,12,56.50104904
Arizona,2018,4,13,59.00406647
Arizona,2018,4,14,67.18684387
Arizona,2018,4,15,64.25206757
Arizona,2018,4,16,61.26433563
Arizona,2018,4,17,72.56476593
Arizona,2018,5,18,64.17368317
Arizona,2018,5,19,76.19569397
Arizona,2018,5,20,71.87020874
Arizona,2018,5,21,72.12459564
Arizona,2018,6,22,77.38704681
Arizona,2018,6,23,82.19313049
Arizona,2018,6,24,80.63987732
Arizona,2018,6,25,81.66242981
Arizona,2018,7,26,83.98708344
Arizona,2018,7,27,86.22065735
Arizona,2018,7,28,79.74867249
Arizona,2018,7,29,82.13583374
Arizona,2018,7,30,88.18688202
Arizona,2018,8,31,85.83410645
Arizona,2018,8,32,84.09590149
Arizona,2018,8,33,81.74202728
Arizona,2018,8,34,80.26925659
Arizona,2018,9,35,80.4198761
Arizona,2018,9,36,79.00275421
Arizona,2018,9,37,82.03788757
Arizona,2018,9,38,78.37339783
Arizona,2018,9,39,77.94032288
Arizona,2018,10,40,66.33766174
Arizona,2018,10,41,58.07286453
Arizona,2018,10,42,55.949646
Arizona,2018,10,43,62.71041107
Arizona,2018,11,44,59.57079315
Arizona,2018,11,45,56.67397308
Arizona,2018,11,46,47.86854172
Arizona,2018,11,47,50.38589478
Arizona,2018,12,48,48.45147705
Arizona,2018,12,49,43.21846771
Arizona,2018,12,50,45.70632172
Arizona,2018,12,51,48.93454742
Arizona,2018,12,52,40.5530777
Arizona,2019,1,1,36.15903854
Arizona,2019,1,2,33.95359039
Arizona,2019,1,3,42.31154633
Arizona,2019,1,4,45.42161179
Arizona,2019,2,5,43.25461578
Arizona,2019,2,6,49.91062546
Arizona,2019,2,7,41.10316086
Arizona,2019,2,8,44.00157547
Arizona,2019,3,9,33.21387863
Arizona,2019,3,10,47.71687698
Arizona,2019,3,11,51.98852539
Arizona,2019,3,12,46.53057098
Arizona,2019,3,13,54.3334465
Arizona,2019,4,14,59.38941193
Arizona,2019,4,15,59.2259903
Arizona,2019,4,16,60.0980835
Arizona,2019,4,17,64.08150482
Arizona,2019,5,18,69.54714966
Arizona,2019,5,19,66.08640289
Arizona,2019,5,20,62.9176712
Arizona,2019,5,21,67.05342102
Arizona,2019,6,22,58.37400055
Arizona,2019,6,23,67.03974152
Arizona,2019,6,24,76.31725311
Arizona,2019,6,25,82.18159485
Arizona,2019,6,26,78.40899658
Arizona,2019,7,27,81.67462921
Arizona,2019,7,28,82.95574188
Arizona,2019,7,29,84.69647217
Arizona,2019,7,30,86.83023834
Arizona,2019,8,31,85.30934143
Arizona,2019,8,32,84.1034317
Arizona,2019,8,33,83.59146881
Arizona,2019,8,34,85.30846405
Arizona,2019,9,35,85.04319763
Arizona,2019,9,36,85.81965637
Arizona,2019,9,37,84.35462952
Arizona,2019,9,38,77.26746368
Arizona,2019,9,39,74.36569977
Arizona,2019,10,40,68.76695251
Arizona,2019,10,41,68.56974792
Arizona,2019,10,42,66.26608276
Arizona,2019,10,43,66.30953217
Arizona,2019,11,44,62.04414749
Arizona,2019,11,45,51.70106888
Arizona,2019,11,46,61.44907379
Arizona,2019,11,47,59.59166718
Arizona,2019,12,48,51.58203125
Arizona,2019,12,49,42.45338058
Arizona,2019,12,50,47.50802612
Arizona,2019,12,51,46.93536377
Arizona,2019,12,52,39.35095215
Arkansas,2016,1,53,45.46215057
Arkansas,2016,1,1,42.03507614
Arkansas,2016,1,2,39.69213104
Arkansas,2016,1,3,41.00598907
Arkansas,2016,1,4,40.82669067
Arkansas,2016,2,5,33.15608978
Arkansas,2016,2,6,46.64916992
Arkansas,2016,2,7,47.36146927
Arkansas,2016,2,8,40.85948563
Arkansas,2016,3,9,53.58445358
Arkansas,2016,3,10,47.27412796
Arkansas,2016,3,11,54.00748444
Arkansas,2016,3,12,60.59894943
Arkansas,2016,4,13,57.80402756
Arkansas,2016,4,14,54.08746338
Arkansas,2016,4,15,57.46520996
Arkansas,2016,4,16,60.52787018
Arkansas,2016,5,17,61.16749191
Arkansas,2016,5,18,64.9680481
Arkansas,2016,5,19,69.69826508
Arkansas,2016,5,20,63.76987839
Arkansas,2016,5,21,69.02837372
Arkansas,2016,6,22,64.6216507
Arkansas,2016,6,23,73.60780334
Arkansas,2016,6,24,73.7118454
Arkansas,2016,6,25,77.64479065
Arkansas,2016,7,26,81.73505402
Arkansas,2016,7,27,83.70050812
Arkansas,2016,7,28,82.47459412
Arkansas,2016,7,29,83.67249298
Arkansas,2016,7,30,82.87570953
Arkansas,2016,8,31,86.23933411
Arkansas,2016,8,32,81.70780945
Arkansas,2016,8,33,85.29764557
Arkansas,2016,8,34,82.01141357
Arkansas,2016,9,35,75.56183624
Arkansas,2016,9,36,79.29592133
Arkansas,2016,9,37,78.94194031
Arkansas,2016,9,38,80.73969269
Arkansas,2016,10,39,79.42655182
Arkansas,2016,10,40,79.76838684
Arkansas,2016,10,41,70.42803192
Arkansas,2016,10,42,72.64112091
Arkansas,2016,10,43,69.45777893
Arkansas,2016,11,44,68.79689026
Arkansas,2016,11,45,68.3515625
Arkansas,2016,11,46,68.41440582
Arkansas,2016,11,47,58.50885773
Arkansas,2016,12,48,57.62989426
Arkansas,2016,12,49,51.15356445
Arkansas,2016,12,50,49.72797775
Arkansas,2016,12,51,40.25990677
Arkansas,2016,1,52,44.02942657
Arkansas,2017,1,52,41.49246216
Arkansas,2017,1,1,52.33316803
Arkansas,2017,1,2,48.45048904
Arkansas,2017,1,3,37.43048859
Arkansas,2017,1,4,51.47529984
Arkansas,2017,2,5,54.8751297
Arkansas,2017,2,6,45.76834106
Arkansas,2017,2,7,46.42598343
Arkansas,2017,2,8,56.65073776
Arkansas,2017,3,9,50.85808563
Arkansas,2017,3,10,57.25234985
Arkansas,2017,3,11,55.11270905
Arkansas,2017,3,12,54.34503937
Arkansas,2017,4,13,49.20184326
Arkansas,2017,4,14,64.11320496
Arkansas,2017,4,15,63.20589447
Arkansas,2017,4,16,60.8531189
Arkansas,2017,4,17,67.32511139
Arkansas,2017,5,18,66.64576721
Arkansas,2017,5,19,65.98818207
Arkansas,2017,5,20,61.31822586
Arkansas,2017,5,21,69.27101135
Arkansas,2017,6,22,73.51376343
Arkansas,2017,6,23,69.03733063
Arkansas,2017,6,24,73.59461975
Arkansas,2017,6,25,72.87084198
Arkansas,2017,7,26,80.1625824
Arkansas,2017,7,27,77.33799744
Arkansas,2017,7,28,77.42747498
Arkansas,2017,7,29,79.13563538
Arkansas,2017,7,30,81.14618683
Arkansas,2017,8,31,84.51338196
Arkansas,2017,8,32,82.26821899
Arkansas,2017,8,33,77.92460632
Arkansas,2017,8,34,76.47221375
Arkansas,2017,9,35,79.54146576
Arkansas,2017,9,36,78.29298401
Arkansas,2017,9,37,74.56839752
Arkansas,2017,9,38,71.60966492
Arkansas,2017,10,39,72.47615814
Arkansas,2017,10,40,79.57409668
Arkansas,2017,10,41,75.04360962
Arkansas,2017,10,42,74.42771912
Arkansas,2017,10,43,71.26997375
Arkansas,2017,11,44,63.95587921
Arkansas,2017,11,45,54.6557312
Arkansas,2017,11,46,61.90808105
Arkansas,2017,11,47,54.46473312
Arkansas,2017,12,48,56.16014481
Arkansas,2017,12,49,48.30420685
Arkansas,2017,12,50,54.48928833
Arkansas,2017,12,51,44.24058151
Arkansas,2017,12,52,44.49024582
Arkansas,2018,1,1,51.54967499
Arkansas,2018,1,2,31.90255165
Arkansas,2018,1,3,27.15074539
Arkansas,2018,1,4,40.61207199
Arkansas,2018,2,5,32.94905472
Arkansas,2018,2,6,47.95143509
Arkansas,2018,2,7,41.06855392
Arkansas,2018,2,8,40.46057129
Arkansas,2018,3,9,47.89611816
Arkansas,2018,3,10,57.30365753
Arkansas,2018,3,11,54.26588058
Arkansas,2018,3,12,51.79566193
Arkansas,2018,4,13,52.50548553
Arkansas,2018,4,14,55.97953033
Arkansas,2018,4,15,59.69191742
Arkansas,2018,4,16,51.1509285
Arkansas,2018,4,17,56.30230713
Arkansas,2018,5,18,55.89411163
Arkansas,2018,5,19,59.79431152
Arkansas,2018,5,20,68.7432785
Arkansas,2018,5,21,75.0765686
Arkansas,2018,6,22,76.91210938
Arkansas,2018,6,23,76.81208038
Arkansas,2018,6,24,81.14057922
Arkansas,2018,6,25,79.95191956
Arkansas,2018,7,26,82.95661926
Arkansas,2018,7,27,80.06611633
Arkansas,2018,7,28,85.24474335
Arkansas,2018,7,29,83.67512512
Arkansas,2018,7,30,83.75461578
Arkansas,2018,8,31,85.73698425
Arkansas,2018,8,32,81.95181274
Arkansas,2018,8,33,78.55434418
Arkansas,2018,8,34,81.66034698
Arkansas,2018,9,35,79.66325378
Arkansas,2018,9,36,78.98825073
Arkansas,2018,9,37,81.57382965
Arkansas,2018,9,38,78.17948914
Arkansas,2018,9,39,75.21274567
Arkansas,2018,10,40,78.4699173
Arkansas,2018,10,41,70.05921936
Arkansas,2018,10,42,77.19275665
Arkansas,2018,10,43,67.49446106
Arkansas,2018,11,44,56.12833786
Arkansas,2018,11,45,55.92075348
Arkansas,2018,11,46,59.61320114
Arkansas,2018,11,47,50.20198441
Arkansas,2018,12,48,41.39841843
Arkansas,2018,12,49,47.38311005
Arkansas,2018,12,50,50.04773712
Arkansas,2018,12,51,38.9015007
Arkansas,2018,12,52,45.09400177
Arkansas,2019,1,1,46.35144043
Arkansas,2019,1,2,46.47822189
Arkansas,2019,1,3,49.19151688
Arkansas,2019,1,4,43.77772903
Arkansas,2019,2,5,46.04904175
Arkansas,2019,2,6,42.82466507
Arkansas,2019,2,7,38.39305496
Arkansas,2019,2,8,41.60825729
Arkansas,2019,3,9,50.45790863
Arkansas,2019,3,10,47.34976959
Arkansas,2019,3,11,44.07853317
Arkansas,2019,3,12,45.60535812
Arkansas,2019,3,13,42.29863739
Arkansas,2019,4,14,53.54644012
Arkansas,2019,4,15,52.53932571
Arkansas,2019,4,16,55.92641068
Arkansas,2019,4,17,55.91465378
Arkansas,2019,5,18,63.0304985
Arkansas,2019,5,19,59.53102493
Arkansas,2019,5,20,65.76889801
Arkansas,2019,5,21,68.52783966
Arkansas,2019,6,22,66.35902405
Arkansas,2019,6,23,70.66176605
Arkansas,2019,6,24,76.49358368
Arkansas,2019,6,25,76.79362488
Arkansas,2019,6,26,75.97942352
Arkansas,2019,7,27,73.659935
Arkansas,2019,7,28,79.52328491
Arkansas,2019,7,29,77.84067535
Arkansas,2019,7,30,80.60873413
Arkansas,2019,8,31,81.98614502
Arkansas,2019,8,32,80.55896759
Arkansas,2019,8,33,76.99555206
Arkansas,2019,8,34,79.52845001
Arkansas,2019,9,35,82.30107117
Arkansas,2019,9,36,83.99983215
Arkansas,2019,9,37,81.87820435
Arkansas,2019,9,38,79.22434998
Arkansas,2019,9,39,83.06510925
Arkansas,2019,10,40,83.29401398
Arkansas,2019,10,41,81.76399994
Arkansas,2019,10,42,79.1763382
Arkansas,2019,10,43,79.93005371
Arkansas,2019,11,44,63.44116974
Arkansas,2019,11,45,60.40509796
Arkansas,2019,11,46,58.6375618
Arkansas,2019,11,47,50.18138504
Arkansas,2019,12,48,50.62561798
Arkansas,2019,12,49,39.10557175
Arkansas,2019,12,50,51.19992828
Arkansas,2019,12,51,53.00459671
Arkansas,2019,12,52,47.1054306
California,2016,1,53,48.7787056
California,2016,1,1,38.59954071
California,2016,1,2,44.02827072
California,2016,1,3,47.46276093
California,2016,1,4,25.83227539
California,2016,2,5,33.99643707
California,2016,2,6,34.31163406
California,2016,2,7,39.42670441
California,2016,2,8,38.86722565
California,2016,3,9,31.83481979
California,2016,3,10,45.73131561
California,2016,3,11,46.60654449
California,2016,3,12,47.49248123
California,2016,4,13,52.0291748
California,2016,4,14,45.06389618
California,2016,4,15,50.59584427
California,2016,4,16,48.97629547
California,2016,5,17,47.82630157
California,2016,5,18,57.47954559
California,2016,5,19,52.20308685
California,2016,5,20,58.91156006
California,2016,5,21,49.79774094
California,2016,6,22,57.3360672
California,2016,6,23,62.13033295
California,2016,6,24,58.63228607
California,2016,6,25,59.00532913
California,2016,7,26,74.61371613
California,2016,7,27,73.20801544
California,2016,7,28,65.53186798
California,2016,7,29,77.97563934
California,2016,7,30,80.07051086
California,2016,8,31,75.15649414
California,2016,8,32,76.22788239
California,2016,8,33,78.49177551
California,2016,8,34,84.24455261
California,2016,9,35,77.81809998
California,2016,9,36,76.88376617
California,2016,9,37,80.0922699
California,2016,9,38,74.44133759
California,2016,10,39,74.09779358
California,2016,10,40,71.17735291
California,2016,10,41,66.49580383
California,2016,10,42,65.71165466
California,2016,10,43,68.14337158
California,2016,11,44,57.48800659
California,2016,11,45,62.29095459
California,2016,11,46,56.9288559
California,2016,11,47,57.71190643
California,2016,12,48,52.6860466
California,2016,12,49,57.77030182
California,2016,12,50,48.93196487
California,2016,12,51,42.16856003
California,2016,1,52,35.80550003
California,2017,1,52,39.05992508
California,2017,1,1,39.27086258
California,2017,1,2,33.88970184
California,2017,1,3,31.54714394
California,2017,1,4,31.7329216
California,2017,2,5,32.65560913
California,2017,2,6,36.82958984
California,2017,2,7,33.75902176
California,2017,2,8,28.87812424
California,2017,3,9,40.36850739
California,2017,3,10,44.90992355
California,2017,3,11,42.91436768
California,2017,3,12,36.66930008
California,2017,4,13,38.94681931
California,2017,4,14,46.1134758
California,2017,4,15,57.13325882
California,2017,4,16,49.50484467
California,2017,4,17,48.65516281
California,2017,5,18,50.99140549
California,2017,5,19,50.40786743
California,2017,5,20,54.69423676
California,2017,5,21,52.8125
California,2017,6,22,63.13250732
California,2017,6,23,57.60764694
California,2017,6,24,56.75681305
California,2017,6,25,67.66014099
California,2017,7,26,70.28433228
California,2017,7,27,68.29498291
California,2017,7,28,67.95957184
California,2017,7,29,82.66795349
California,2017,7,30,77.46307373
California,2017,8,31,82.54941559
California,2017,8,32,81.23303223
California,2017,8,33,80.14912415
California,2017,8,34,78.32621765
California,2017,9,35,81.66407776
California,2017,9,36,77.46214294
California,2017,9,37,75.63143158
California,2017,9,38,78.01261139
California,2017,10,39,82.48596954
California,2017,10,40,76.4337616
California,2017,10,41,70.05944061
California,2017,10,42,58.19470215
California,2017,10,43,62.41240692
California,2017,11,44,58.48721313
California,2017,11,45,55.59929276
California,2017,11,46,58.57746506
California,2017,11,47,63.46138382
California,2017,12,48,53.84768677
California,2017,12,49,48.90235519
California,2017,12,50,48.7310791
California,2017,12,51,54.85930634
California,2017,12,52,46.10034943
California,2018,1,1,39.69905472
California,2018,1,2,42.47332001
California,2018,1,3,38.21578979
California,2018,1,4,44.6538887
California,2018,2,5,46.53980255
California,2018,2,6,44.71612549
California,2018,2,7,43.97861481
California,2018,2,8,38.38503265
California,2018,3,9,49.72220993
California,2018,3,10,49.98077393
California,2018,3,11,41.42747879
California,2018,3,12,31.49215698
California,2018,4,13,35.47909546
California,2018,4,14,41.7422905
California,2018,4,15,42.71793365
California,2018,4,16,44.27788162
California,2018,4,17,50.74168777
California,2018,5,18,54.98400116
California,2018,5,19,53.7148056
California,2018,5,20,50.32711792
California,2018,5,21,61.20687866
California,2018,6,22,57.52151489
California,2018,6,23,64.46470642
California,2018,6,24,60.10500336
California,2018,6,25,61.01456451
California,2018,7,26,67.31214905
California,2018,7,27,70.63902283
California,2018,7,28,72.23435211
California,2018,7,29,73.2701416
California,2018,7,30,76.56044006
California,2018,8,31,78.60664368
California,2018,8,32,80.27700043
California,2018,8,33,81.57591248
California,2018,8,34,83.71089172
California,2018,9,35,81.34663391
California,2018,9,36,81.84140015
California,2018,9,37,79.27037811
California,2018,9,38,76.02496338
California,2018,9,39,72.77702332
California,2018,10,40,76.09681702
California,2018,10,41,70.47203064
California,2018,10,42,69.7828598
California,2018,10,43,69.88349915
California,2018,11,44,60.35044098
California,2018,11,45,55.48360443
California,2018,11,46,56.46677399
California,2018,11,47,60.21019745
California,2018,12,48,55.861866
California,2018,12,49,49.7508316
California,2018,12,50,47.71511841
California,2018,12,51,46.01196289
California,2018,12,52,41.56024933
California,2019,1,1,34.21797562
California,2019,1,2,38.69484711
California,2019,1,3,42.68387604
California,2019,1,4,35.28716278
California,2019,2,5,34.05493927
California,2019,2,6,32.16803741
California,2019,2,7,38.61882401
California,2019,2,8,39.67037964
California,2019,3,9,37.47756195
California,2019,3,10,42.86152267
California,2019,3,11,30.91251755
California,2019,3,12,33.2288208
California,2019,3,13,27.83101845
California,2019,4,14,42.37686157
California,2019,4,15,40.34993744
California,2019,4,16,39.17995071
California,2019,4,17,45.85326385
California,2019,5,18,46.82330322
California,2019,5,19,50.4327507
California,2019,5,20,51.03474808
California,2019,5,21,55.35089111
California,2019,6,22,62.28057098
California,2019,6,23,56.97395706
California,2019,6,24,59.82276535
California,2019,6,25,57.22768402
California,2019,6,26,50.69104004
California,2019,7,27,58.66453171
California,2019,7,28,67.05830383
California,2019,7,29,74.5224762
California,2019,7,30,70.95114899
California,2019,8,31,70.966362
California,2019,8,32,73.51925659
California,2019,8,33,77.2227478
California,2019,8,34,77.93878174
California,2019,9,35,79.99921417
California,2019,9,36,79.61924744
California,2019,9,37,76.42206573
California,2019,9,38,78.64965057
California,2019,9,39,77.96586609
California,2019,10,40,79.89813995
California,2019,10,41,77.11662292
California,2019,10,42,69.78050232
California,2019,10,43,63.09141922
California,2019,11,44,65.22754669
California,2019,11,45,54.76993561
California,2019,11,46,57.95185089
California,2019,11,47,57.32661819
California,2019,12,48,58.43738937
California,2019,12,49,46.58006668
California,2019,12,50,56.94984055
California,2019,12,51,55.57654953
California,2019,12,52,47.77362061
Colorado,2016,1,53,41.52289581
Colorado,2016,1,1,42.57912064
Colorado,2016,1,2,42.10066605
Colorado,2016,1,3,37.28744507
Colorado,2016,1,4,38.22089767
Colorado,2016,2,5,33.67689896
Colorado,2016,2,6,12.57787514
Colorado,2016,2,7,21.6489563
Colorado,2016,2,8,18.35074997
Colorado,2016,3,9,25.37403488
Colorado,2016,3,10,27.12652016
Colorado,2016,3,11,15.3656559
Colorado,2016,3,12,29.84267044
Colorado,2016,4,13,37.7071228
Colorado,2016,4,14,31.71226883
Colorado,2016,4,15,39.59836578
Colorado,2016,4,16,39.24724197
Colorado,2016,5,17,32.87071991
Colorado,2016,5,18,34.04872894
Colorado,2016,5,19,35.01904297
Colorado,2016,5,20,45.78125
Colorado,2016,5,21,42.78972626
Colorado,2016,6,22,41.04993439
Colorado,2016,6,23,38.5206604
Colorado,2016,6,24,46.52425385
Colorado,2016,6,25,47.93275833
Colorado,2016,7,26,49.30956268
Colorado,2016,7,27,52.1362381
Colorado,2016,7,28,58.45491409
Colorado,2016,7,29,66.49893951
Colorado,2016,7,30,66.30503082
Colorado,2016,8,31,71.71958923
Colorado,2016,8,32,66.77716827
Colorado,2016,8,33,69.97638702
Colorado,2016,8,34,70.75382996
Colorado,2016,9,35,72.96994019
Colorado,2016,9,36,71.49931335
Colorado,2016,9,37,67.77928162
Colorado,2016,9,38,67.18865967
Colorado,2016,10,39,65.12745667
Colorado,2016,10,40,61.46192551
Colorado,2016,10,41,63.00144196
Colorado,2016,10,42,63.56761932
Colorado,2016,10,43,58.10186768
Colorado,2016,11,44,60.30698776
Colorado,2016,11,45,56.99510574
Colorado,2016,11,46,48.65115356
Colorado,2016,11,47,53.89102936
Colorado,2016,12,48,49.75209427
Colorado,2016,12,49,53.78824997
Colorado,2016,12,50,48.37688065
Colorado,2016,12,51,44.37000275
Colorado,2016,1,52,40.37009811
Colorado,2017,1,52,33.27430344
Colorado,2017,1,1,21.40209389
Colorado,2017,1,2,20.91891479
Colorado,2017,1,3,22.26852989
Colorado,2017,1,4,24.52380371
Colorado,2017,2,5,22.07500648
Colorado,2017,2,6,23.25427818
Colorado,2017,2,7,15.94144821
Colorado,2017,2,8,29.45974159
Colorado,2017,3,9,23.78892899
Colorado,2017,3,10,18.45825195
Colorado,2017,3,11,28.16126633
Colorado,2017,3,12,38.80070114
Colorado,2017,4,13,35.11995316
Colorado,2017,4,14,30.82292557
Colorado,2017,4,15,28.85115433
Colorado,2017,4,16,36.42924881
Colorado,2017,4,17,45.87485504
Colorado,2017,5,18,45.41540527
Colorado,2017,5,19,37.90657806
Colorado,2017,5,20,39.8943367
Colorado,2017,5,21,46.67960358
Colorado,2017,6,22,47.08115387
Colorado,2017,6,23,39.29437256
Colorado,2017,6,24,47.45023727
Colorado,2017,6,25,51.7210083
Colorado,2017,7,26,45.54641724
Colorado,2017,7,27,50.89588165
Colorado,2017,7,28,56.79976654
Colorado,2017,7,29,65.22512817
Colorado,2017,7,30,65.70100403
Colorado,2017,8,31,68.40039825
Colorado,2017,8,32,66.62116241
Colorado,2017,8,33,71.532547
Colorado,2017,8,34,69.47123718
Colorado,2017,9,35,71.47294617
Colorado,2017,9,36,68.92625427
Colorado,2017,9,37,65.26522827
Colorado,2017,9,38,62.39949799
Colorado,2017,10,39,65.23600769
Colorado,2017,10,40,66.49992371
Colorado,2017,10,41,67.63410187
Colorado,2017,10,42,66.4677887
Colorado,2017,10,43,63.49302292
Colorado,2017,11,44,57.96893311
Colorado,2017,11,45,47.84937286
Colorado,2017,11,46,49.16146851
Colorado,2017,11,47,43.39320755
Colorado,2017,12,48,48.61132813
Colorado,2017,12,49,43.37282562
Colorado,2017,12,50,42.35587692
Colorado,2017,12,51,35.53188324
Colorado,2017,12,52,39.84676361
Colorado,2018,1,1,40.7206192
Colorado,2018,1,2,39.41989136
Colorado,2018,1,3,28.72398758
Colorado,2018,1,4,32.30580521
Colorado,2018,2,5,26.20031738
Colorado,2018,2,6,24.69442177
Colorado,2018,2,7,25.92895508
Colorado,2018,2,8,30.25740433
Colorado,2018,3,9,27.00786781
Colorado,2018,3,10,22.30495071
Colorado,2018,3,11,32.8036499
Colorado,2018,3,12,28.40296555
Colorado,2018,4,13,29.87513351
Colorado,2018,4,14,19.58484459
Colorado,2018,4,15,31.25183105
Colorado,2018,4,16,31.32395554
Colorado,2018,4,17,37.57753754
Colorado,2018,5,18,38.61953735
Colorado,2018,5,19,37.13682175
Colorado,2018,5,20,40.78367996
Colorado,2018,5,21,41.80480194
Colorado,2018,6,22,42.33538818
Colorado,2018,6,23,47.02215576
Colorado,2018,6,24,49.24441528
Colorado,2018,6,25,58.96594238
Colorado,2018,7,26,55.22762299
Colorado,2018,7,27,60.86943436
Colorado,2018,7,28,62.00794601
Colorado,2018,7,29,68.34629059
Colorado,2018,7,30,69.32505798
Colorado,2018,8,31,64.50679016
Colorado,2018,8,32,69.19871521
Colorado,2018,8,33,70.93917084
Colorado,2018,8,34,71.47437286
Colorado,2018,9,35,72.44517517
Colorado,2018,9,36,68.79480743
Colorado,2018,9,37,67.6503067
Colorado,2018,9,38,68.1255722
Colorado,2018,9,39,67.65667725
Colorado,2018,10,40,64.56424713
Colorado,2018,10,41,66.32200623
Colorado,2018,10,42,61.11701202
Colorado,2018,10,43,67.49501038
Colorado,2018,11,44,64.94425964
Colorado,2018,11,45,56.82421112
Colorado,2018,11,46,53.4476738
Colorado,2018,11,47,37.70563889
Colorado,2018,12,48,37.38247681
Colorado,2018,12,49,45.84343338
Colorado,2018,12,50,38.40447998
Colorado,2018,12,51,28.80638504
Colorado,2018,12,52,26.21822548
Colorado,2019,1,1,29.49654579
Colorado,2019,1,2,27.48055458
Colorado,2019,1,3,20.06928635
Colorado,2019,1,4,24.89266968
Colorado,2019,2,5,28.01756668
Colorado,2019,2,6,20.53631592
Colorado,2019,2,7,19.09018517
Colorado,2019,2,8,18.85782433
Colorado,2019,3,9,27.03582764
Colorado,2019,3,10,25.35327148
Colorado,2019,3,11,20.75554848
Colorado,2019,3,12,23.66165161
